filename,arm_name,intervention_type,screening_window,1_month,3_months,6_months,9_months,12_months,core_treatment_screening_window,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening_window,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening_window,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening_window,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,cycle_length_days,treatment_duration_rule,visit_pattern,assumptions
35759733,Regimen III: No anti-cancer treatment until evidence of disease progression,control,1,2,4,7,10,12,0,0,0,0,0,0,1,1,2,4,5,6,0,1,2,3,5,6,0,0,0,0,0,0,30,until progression (monthly surveillance for at least 12 months),"Screening (Day -7), Month 1 (Day 0), Month 2 (Day 30), Month 3 (Day 60), Month 4 (Day 90), Month 5 (Day 120), Month 6 (Day 150), Month 7 (Day 180), Month 8 (Day 210), Month 9 (Day 240), Month 10 (Day 270), Month 11 (Day 300), Month 12 (Day 330).","The numbers and 'X' in the '7.1 Observations and Tests' table (Page 18) indicate required in-person assessments, not the number of visits or forms. Footnotes clarify specific timings.; All 'Prior to Study' assessments (History, Physical Exam, Labs, Chest X-Ray, EKG, CT scan, QOL) are assumed to occur on a single in-person screening day (e.g., Day -7). This day is categorized as 'imaging_diagnostics' due to the presence of CT scan, EKG, and Chest X-Ray.; For Regimen III (surveillance), 'monthly' visits are interpreted as occurring on Day 0, Day 30, Day 60, etc., for the first year, based on the text 'monthly during the first year for those randomized to the surveillance arm' (Footnote 6, Page 18) and 'Submit monthly D2R and T forms to include required CA-125 value and pertinent history/physical information' (Page 14).; Each monthly visit for Regimen III includes History, Physical Exam, and CA-125 (labs and clinic_visits).; CT scans are scheduled on Day 0, Day 60, Day 120, Day 180, Day 240, Day 300 (6 scans in the first year) based on the '6' in the 'CT scan of abdomen/pelvis' row under 'Prior to Each Course or Monthly During 1st Year' column. These days are categorized as 'imaging_diagnostics'.; QOL assessments are scheduled at Baseline (Day 0), Month 2 (Day 30), Month 4 (Day 90), Month 6 (Day 150), and Month 12 (Day 330) based on Footnote 7. These are included in the respective monthly visits.; The 'Chest X-Ray: 1' in the 'Prior to Each Course or Monthly During 1st Year' column is interpreted as one Chest X-Ray on Day 0 of Month 1."
35763704,Atezolizumab + ddAC-PacHP,intervention,2,4,12,22,26,30,0,3,10,19,23,27,1,1,2,2,2,2,1,0,0,1,1,1,0,0,0,0,0,0,"{'Cycles 1-4': 14, 'Cycles 5-22': 21}","Atezolizumab/placebo, trastuzumab, and pertuzumab continue for a total duration of 52 weeks of HER2-targeted therapy from C5D1 (Day 56), so until Day 421. Paclitaxel is weekly for 12 continuous weeks (Cycles 5-8). Doxorubicin and Cyclophosphamide are Q2W for 4 cycles (Cycles 1-4).","Screening (2 days), C1D1, C2D1, C3D1, C4D1, C5D1, C5D8, C5D15, C6D1, C6D8, C6D15, C7D1, C7D8, C7D15, C8D1, C8D8, C8D15, Pre-Surgery Visit, Surgery, C9D1, C10D1, C11D1, C12D1, C13D1, C14D1, C15D1, C16D1, C17D1, C18D1. Additional ECHO/MUGA days on Day 21 and Day 49. Range-columns were mapped to one nominal date where applicable (e.g., weekly paclitaxel days).","PK/ADA and biomarker samples at screening are collected on existing blood draw days and do not add distinct contact days.; Screening involves a minimum of 2 distinct in-person days: one for clinic/labs and one for imaging/biopsy.; Paclitaxel is administered weekly during Cycles 5-8 as per text description (12 continuous weeks), overriding the simplified Schedule of Activities table which only marks Day 1 of each cycle for paclitaxel.; ECHO/MUGA scans after C2D1 and C4D1 are distinct in-person days (e.g., Day 21 and Day 49). Subsequent 'every 3 months' ECHO/MUGA scans are assumed to occur on the same day as a scheduled Core Treatment visit if the nominal date falls within a few days of a Core Treatment Day 1 (e.g., Day 90 scan on C6D15 (Day 91), Day 180 scan on C10D1 (Day 185), Day 270 scan on C14D1 (Day 269), Day 360 scan on C18D1 (Day 353)).; A pre-surgery visit (for ECOG and platelet count) is considered a separate in-person day from surgery.; Surgery is counted as one in-person day.; Nominal dates for pre-surgery visit and surgery are estimated based on protocol windows (e.g., pre-surgery around Day 140, surgery around Day 150) to calendarize visits.; The adjuvant phase (C9D1) is estimated to start around Day 164 (Day 150 + 14 days, as per protocol 'not start until 2 weeks after surgery')."
35763704,Placebo + ddAC-PacHP,control,2,4,12,22,26,30,0,3,10,19,23,27,1,1,2,2,2,2,1,0,0,1,1,1,0,0,0,0,0,0,"{'Cycles 1-4': 14, 'Cycles 5-22': 21}","Atezolizumab/placebo, trastuzumab, and pertuzumab continue for a total duration of 52 weeks of HER2-targeted therapy from C5D1 (Day 56), so until Day 421. Paclitaxel is weekly for 12 continuous weeks (Cycles 5-8). Doxorubicin and Cyclophosphamide are Q2W for 4 cycles (Cycles 1-4).","Screening (2 days), C1D1, C2D1, C3D1, C4D1, C5D1, C5D8, C5D15, C6D1, C6D8, C6D15, C7D1, C7D8, C7D15, C8D1, C8D8, C8D15, Pre-Surgery Visit, Surgery, C9D1, C10D1, C11D1, C12D1, C13D1, C14D1, C15D1, C16D1, C17D1, C18D1. Additional ECHO/MUGA days on Day 21 and Day 49. Range-columns were mapped to one nominal date where applicable (e.g., weekly paclitaxel days).","PK/ADA and biomarker samples at screening are collected on existing blood draw days and do not add distinct contact days.; Screening involves a minimum of 2 distinct in-person days: one for clinic/labs and one for imaging/biopsy.; Paclitaxel is administered weekly during Cycles 5-8 as per text description (12 continuous weeks), overriding the simplified Schedule of Activities table which only marks Day 1 of each cycle for paclitaxel.; ECHO/MUGA scans after C2D1 and C4D1 are distinct in-person days (e.g., Day 21 and Day 49). Subsequent 'every 3 months' ECHO/MUGA scans are assumed to occur on the same day as a scheduled Core Treatment visit if the nominal date falls within a few days of a Core Treatment Day 1 (e.g., Day 90 scan on C6D15 (Day 91), Day 180 scan on C10D1 (Day 185), Day 270 scan on C14D1 (Day 269), Day 360 scan on C18D1 (Day 353)).; A pre-surgery visit (for ECOG and platelet count) is considered a separate in-person day from surgery.; Surgery is counted as one in-person day.; Nominal dates for pre-surgery visit and surgery are estimated based on protocol windows (e.g., pre-surgery around Day 140, surgery around Day 150) to calendarize visits.; The adjuvant phase (C9D1) is estimated to start around Day 164 (Day 150 + 14 days, as per protocol 'not start until 2 weeks after surgery')."
35922251,Cemiplimab Arm,intervention,1,6,9,13,17,22,0,2,5,9,13,18,1,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,21,until progression (up to 96 weeks),"Screening (Day -7); Treatment: Cemiplimab infusion (Day 0, 21, 42, 63, 84, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357); ADA collection (Day 2, 6, 10, 14). All range-columns were mapped to one nominal date or a series of single dates as specified (e.g., 'Days 1-5' for Topotecan).","Screening visit is assumed to occur on Day -7.; The 'cycle length = 6 weeks' in Table 1 header refers to the assessment cycle for imaging, while Cemiplimab drug administration is every 3 weeks (21-day cycle).; Footnote 12 regarding ADA collection for Cemiplimab was interpreted as distinct in-person visits on Day 2, 6, 10, 14 of Cycle 1 (relative to C1D1/Day 0), and then only on Day 1 of specified subsequent 21-day cycles (which coincide with infusion days).; PK (Footnote 11) and Soluble Biomarkers (Footnote 13) collections for Cemiplimab are assumed to occur on Day 1 of specified 21-day cycles, which are Cemiplimab infusion days, and thus subsumed under 'core_treatment'.; All other assessments (e.g., vital signs, physical exams, general labs, EORTC QLQ-C30, concomitant medications) listed in Table 1 for Day 1 and Day 22 of the 6-week cycle are assumed to occur on Cemiplimab infusion days (Day 0, Day 21, Day 42, etc.) and are subsumed under 'core_treatment'.; Imaging (CT/MRI) on Day 42 of specific 6-week cycles (Day 42, 84, 126, 168, 252, 336) coincides with Cemiplimab infusion days (Day 1 of a 21-day cycle), so 'core_treatment' takes precedence for these days.; Treatment duration is calculated up to Day +365, consistent with the 'up to 96 weeks' rule."
35922251,IC Chemotherapy Control Arm,control,1,10,25,45,65,90,0,10,25,45,65,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,until progression (up to 96 weeks),"Screening (Day -7); Treatment: Topotecan infusion (Day 0-4, 21-25, 42-46, 63-67, 84-88, 105-109, 126-130, 147-151, 168-172, 189-193, 210-214, 231-235, 252-256, 273-277, 294-298, 315-319, 336-340, 357-361). All range-columns were mapped to a series of single dates.","Screening visit is assumed to occur on Day -7.; The Topotecan regimen (1 mg/m² daily IV for 5 days, every 21 days) was selected as the representative IC chemotherapy option due to its higher frequency of in-person contact days compared to other IC options, adhering to the 'most conservative lower estimate' rule (implying higher burden).; The 'cycle length = 6 weeks' in Table 1 header refers to the assessment cycle for imaging, while Topotecan drug administration is every 3 weeks (21-day cycle).; All other assessments (e.g., vital signs, physical exams, general labs, EORTC QLQ-C30, concomitant medications) listed in Table 1 for Day 1 and Day 22 of the 6-week cycle are assumed to occur on Topotecan infusion days (Day 0, Day 21, Day 42, etc.) and are subsumed under 'core_treatment'. Assessments specified 'Only for gemcitabine, irinotecan, and vinorelbine' were excluded for Topotecan.; Imaging (CT/MRI) on Day 42 of specific 6-week cycles (Day 42, 84, 126, 168, 252, 336) coincides with Topotecan infusion days (Day 1 of a 21-day cycle), so 'core_treatment' takes precedence for these days.; Treatment duration is calculated up to Day +365, consistent with the 'up to 96 weeks' rule."
35947817,DCC-2618 (150 mg QD),intervention,1,3,6,10,14,19,0,3,6,10,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,until progression (up to 2 years),"Screening, C1D1, C1D15, C1D29, C2D1, C2D29, C3D1, C3D29, C4D1, C4D29, C5D1, C5D29, C6D1, C6D29, C7D1, C7D29, C8D1, C8D29, C9D1, C9D29. All cycle-specific columns (Day 1, Day 15, Day 29) were mapped to one nominal date.","The 'Screening' visit is counted as one in-person day within the screening window.; Randomization is assumed to occur on Cycle 1 Day 1 (Day 0).; Nominal dates for 'Day 15 (±1 day)' and 'Day 29 (±1 day)' are interpreted as Day 14 and Day 28 respectively for calendarization.; Treatment is assumed to continue for the full 365-day horizon for scheduled visits, as patients are eligible to receive study drug for up to 2 years.; EOT (End of Treatment) and Safety Follow-Up visits are assumed to occur after the 365-day horizon if treatment continues that long, and are therefore not included in the 12-month window counts.; Any day with 'Study Drug Administration' is categorized as 'core_treatment' due to precedence rules, even if other assessments (e.g., PK sampling, imaging, labs) also occur.; The 'Screening' day is categorized as 'imaging_diagnostics' due to the presence of mandatory radiologic imaging, echocardiogram/MUGA, and ECG, which take precedence over labs and clinic visits when no core treatment is administered."
35947817,Sunitinib (50 mg QD),intervention,1,3,6,10,14,19,0,3,6,10,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,until progression (up to 2 years),"Screening, C1D1, C1D15, C1D29, C2D1, C2D29, C3D1, C3D29, C4D1, C4D29, C5D1, C5D29, C6D1, C6D29, C7D1, C7D29, C8D1, C8D29, C9D1, C9D29. All cycle-specific columns (Day 1, Day 15, Day 29) were mapped to one nominal date.","The 'Screening' visit is counted as one in-person day within the screening window.; Randomization is assumed to occur on Cycle 1 Day 1 (Day 0).; Nominal dates for 'Day 15 (±1 day)' and 'Day 29 (±1 day)' are interpreted as Day 14 and Day 28 respectively for calendarization.; Treatment is assumed to continue for the full 365-day horizon for scheduled visits, as patients are eligible to receive study drug for up to 2 years.; EOT (End of Treatment) and Safety Follow-Up visits are assumed to occur after the 365-day horizon if treatment continues that long, and are therefore not included in the 12-month window counts.; Any day with 'Study Drug Administration' is categorized as 'core_treatment' due to precedence rules, even if other assessments (e.g., imaging, labs) also occur.; The 'Screening' day is categorized as 'imaging_diagnostics' due to the presence of mandatory radiologic imaging, echocardiogram/MUGA, and ECG, which take precedence over labs and clinic visits when no core treatment is administered.; PK sampling is not applicable to the Sunitinib arm, as per Footnote 17 in Table 1."
36099926,Arm A (experimental arm): Atezolizumab,intervention,2,1,7,13,19,23,0,1,5,9,13,16,1,0,1,2,3,3,0,0,0,0,0,0,1,0,1,2,3,4,21,"16 cycles or 1 year (365 days), whichever occurs first (resulting in 336 days of treatment).","Screening: 1 day (clinic/labs), 1 day (imaging). Treatment: C1D1, C2D1, ..., C16D1 (16 days, all infusions). Surveillance: Month 3 (1 day clinic/labs, 1 day imaging), Month 6 (1 day clinic/labs, 1 day imaging), Month 9 (1 day clinic/labs, 1 day imaging), Month 12 (1 day clinic/labs). Range-columns were mapped to one nominal date.","The 'Screening for Randomization' column represents two distinct in-person contact days: one for the comprehensive clinic visit (including consent, physical exam, vitals, and all screening labs/tests) and a separate day for required imaging (CT/MRI).; For 'Assessments for RCC recurrence' (surveillance visits every 3 months), it is assumed that the clinical/laboratory portion and the imaging studies (CT chest, abdomen, pelvis) occur on two separate, distinct calendar days within the specified window (e.g., Day 90 for clinic/labs, Day 91 for imaging) to account for separate appointments, ensuring unique dates are counted. The imaging day is prioritized as 'imaging_diagnostics' and the clinic/lab day as 'clinic_visits'.; All assessments listed under 'Day 1' of each cycle (e.g., ECOG, clinical history, physical exam, vitals, labs, PROs, ECG, PK/ADA/biomarkers) are considered to occur on the same day as the intravenous infusion. Therefore, these days are primarily categorized as 'core_treatment' due to the drug administration.; Optional whole blood sample for RBR (Cycle 1, Day 1) is not counted as it is optional.; The nominal day for 'Day 1 (± 3 Days for Cycles ≥ 2)' is taken as Day 1 for calendarization.; The imaging for surveillance at Month 12 (Day 365) would nominally occur on Day 366, which falls outside the Day +365 window, and is therefore not counted."
36099926,Arm B (control arm): Placebo,control,2,1,7,13,19,23,0,1,5,9,13,16,1,0,1,2,3,3,0,0,0,0,0,0,1,0,1,2,3,4,21,"16 cycles or 1 year (365 days), whichever occurs first (resulting in 336 days of treatment).","Screening: 1 day (clinic/labs), 1 day (imaging). Treatment: C1D1, C2D1, ..., C16D1 (16 days, all infusions). Surveillance: Month 3 (1 day clinic/labs, 1 day imaging), Month 6 (1 day clinic/labs, 1 day imaging), Month 9 (1 day clinic/labs, 1 day imaging), Month 12 (1 day clinic/labs). Range-columns were mapped to one nominal date.","The 'Screening for Randomization' column represents two distinct in-person contact days: one for the comprehensive clinic visit (including consent, physical exam, vitals, and all screening labs/tests) and a separate day for required imaging (CT/MRI).; For 'Assessments for RCC recurrence' (surveillance visits every 3 months), it is assumed that the clinical/laboratory portion and the imaging studies (CT chest, abdomen, pelvis) occur on two separate, distinct calendar days within the specified window (e.g., Day 90 for clinic/labs, Day 91 for imaging) to account for separate appointments, ensuring unique dates are counted. The imaging day is prioritized as 'imaging_diagnostics' and the clinic/lab day as 'clinic_visits'.; All assessments listed under 'Day 1' of each cycle (e.g., ECOG, clinical history, physical exam, vitals, labs, PROs, ECG, PK/ADA/biomarkers) are considered to occur on the same day as the intravenous infusion. Therefore, these days are primarily categorized as 'core_treatment' due to the drug administration.; Optional whole blood sample for RBR (Cycle 1, Day 1) is not counted as it is optional.; The nominal day for 'Day 1 (± 3 Days for Cycles ≥ 2)' is taken as Day 1 for calendarization.; The imaging for surveillance at Month 12 (Day 365) would nominally occur on Day 366, which falls outside the Day +365 window, and is therefore not counted."
36108662,Pembrolizumab,intervention,3,2,5,9,13,18,0,2,5,9,13,18,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,"18 infusions, approximately one year","Registration Visit (Day -28), Main Screening Visit (Day -14), Pre-Infusion Checks Visit (Day -1), followed by 18 infusion visits every 21 days (Day 0, 21, 42, 63, 84, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357). No range-columns were explicitly identified as multi-day treatment blocks; day-ranges for scheduling were treated as a single nominal visit date.","Day 0 is defined as the first infusion (Infusion 1 Day 1).; The 'Registration consent' and associated sample collections (PD-L1 tumor sample submission, germline whole blood, serum) are considered one in-person visit (assigned to Day -28).; The 'Main study consent' and associated comprehensive screening tests (medical history, physical exam, serology, pregnancy test, general labs, ECG, disease evaluation, HRQoL) are considered one in-person visit (assigned to Day -14).; The 'Within 10 days', 'Within 72 hours', and 'Within 24 hours' prior to treatment initiation assessments are consolidated into a single pre-infusion visit on Day -1.; Serology HIV, HBV, HCV, which is 'if clinically indicated', is assumed to be indicated for the purpose of counting.; All 'Every X weeks' assessments during the treatment period (physical exams, labs, imaging, HRQoL) coincide with the scheduled infusion days and do not create additional in-person contact days.; The End of Treatment (EOT) visit, scheduled 4 weeks after the last infusion (Day 357 + 28 = Day 385), falls outside the 12-month window and is therefore not counted.; Follow-up visits within the 12-month window coincide with infusion days and do not add additional contact days.; Category precedence was applied: core_treatment > imaging_diagnostics > labs > clinic_visits."
36108662,Placebo,control,3,2,5,9,13,18,0,2,5,9,13,18,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,"18 infusions, approximately one year","Registration Visit (Day -28), Main Screening Visit (Day -14), Pre-Infusion Checks Visit (Day -1), followed by 18 infusion visits every 21 days (Day 0, 21, 42, 63, 84, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357). No range-columns were explicitly identified as multi-day treatment blocks; day-ranges for scheduling were treated as a single nominal visit date.","Day 0 is defined as the first infusion (Infusion 1 Day 1).; The 'Registration consent' and associated sample collections (PD-L1 tumor sample submission, germline whole blood, serum) are considered one in-person visit (assigned to Day -28).; The 'Main study consent' and associated comprehensive screening tests (medical history, physical exam, serology, pregnancy test, general labs, ECG, disease evaluation, HRQoL) are considered one in-person visit (assigned to Day -14).; The 'Within 10 days', 'Within 72 hours', and 'Within 24 hours' prior to treatment initiation assessments are consolidated into a single pre-infusion visit on Day -1.; Serology HIV, HBV, HCV, which is 'if clinically indicated', is assumed to be indicated for the purpose of counting.; All 'Every X weeks' assessments during the treatment period (physical exams, labs, imaging, HRQoL) coincide with the scheduled infusion days and do not create additional in-person contact days.; The End of Treatment (EOT) visit, scheduled 4 weeks after the last infusion (Day 357 + 28 = Day 385), falls outside the 12-month window and is therefore not counted.; Follow-up visits within the 12-month window coincide with infusion days and do not add additional contact days.; Category precedence was applied: core_treatment > imaging_diagnostics > labs > clinic_visits."
36155117,Arm A: Palbociclib + Letrozole,intervention,4,4,8,11,14,18,0,2,3,4,4,6,3,0,1,3,6,8,1,2,4,4,4,4,0,0,0,0,0,0,28,until progression,"Screening (Day -28, Day -27, Day -26, Day -25); Cycle 1 (Day 0, Day 14, Day 21); Cycle 2 (Day 28, Day 42, Day 49); Cycles ≥3 (Day 1 of each cycle: Day 56, Day 84, Day 112, Day 140, Day 168, Day 196, Day 224, Day 252, Day 280, Day 308, Day 336, Day 364). Range-columns (e.g., 'Day 14-21') were mapped to one nominal date (e.g., Day 14 or Day 21).","The 'Screening' column in the Schedule of Activities (SoA) table represents multiple in-person visits due to the complexity and specialized nature of the procedures listed. Specifically, initial clinic/labs, CT/MRI, bone scan, and ophthalmic exam are assumed to occur on separate days within the screening window.; For active treatment, if multiple procedures (e.g., core treatment, labs, imaging) are scheduled on the same nominal day, it counts as one unique healthcare contact day, and its category is determined by the precedence rule (core_treatment > imaging_diagnostics > labs > clinic_visits).; Disease assessments (CT/MRI, Bone Scan, Ophthalmic Exam) are considered to occur on their nominal due dates (e.g., Day 84 for 12-week assessment). If this nominal day coincides with a CkD1 visit, the day's primary category is assigned based on the highest precedence activity.; Mid-cycle visits (Day 14, Day 21) are only counted for Cycles 1 and 2, as indicated by the specific columns in the SoA table. For cycles 3 onwards, only CkD1 visits are considered mandatory in-person contacts, as mid-cycle columns are absent for 'Cycles ≥3' and footnote 'a' on page 35 implies monthly monitoring at the beginning of each cycle after initial cycles.; Banked Biospecimen (footnote 'h') and CDK6 Genotyping (Section 7.6) blood draws, although listed under 'Screening' in the table for the former and described for C1D1 for both, are categorized as 'labs' and are assumed to occur on C1D1 (Day 0) as part of the comprehensive C1D1 visit, based on footnote 'h' and Section 7.6 details. The 'X' for Banked Biospecimen under Screening is interpreted as the initiation of the process, with the actual collection on C1D1.; Tumor Tissue for Biomarker (footnote 'i') is assumed to involve an in-person component for tissue submission/handling at screening, categorized as imaging_diagnostics. A fresh biopsy, if required, would also be imaging_diagnostics.; Pharmacokinetic (PK) samples are collected on Day 14 of Cycles 1 and 2 (footnote 'z'), categorized as 'labs'. The 'X(Pre-dose)' under Screening for PK in the SoA table is considered a discrepancy and not counted as a separate screening PK visit, as footnote 'z' specifies C1D14 and C2D14."
36155117,Arm B: Placebo + Letrozole,control,4,4,8,11,14,18,0,2,3,4,4,6,3,0,1,3,6,8,1,2,4,4,4,4,0,0,0,0,0,0,28,until progression,"Screening (Day -28, Day -27, Day -26, Day -25); Cycle 1 (Day 0, Day 14, Day 21); Cycle 2 (Day 28, Day 42, Day 49); Cycles ≥3 (Day 1 of each cycle: Day 56, Day 84, Day 112, Day 140, Day 168, Day 196, Day 224, Day 252, Day 280, Day 308, Day 336, Day 364). Range-columns (e.g., 'Day 14-21') were mapped to one nominal date (e.g., Day 14 or Day 21).","The 'Screening' column in the Schedule of Activities (SoA) table represents multiple in-person visits due to the complexity and specialized nature of the procedures listed. Specifically, initial clinic/labs, CT/MRI, bone scan, and ophthalmic exam are assumed to occur on separate days within the screening window.; For active treatment, if multiple procedures (e.g., core treatment, labs, imaging) are scheduled on the same nominal day, it counts as one unique healthcare contact day, and its category is determined by the precedence rule (core_treatment > imaging_diagnostics > labs > clinic_visits).; Disease assessments (CT/MRI, Bone Scan, Ophthalmic Exam) are considered to occur on their nominal due dates (e.g., Day 84 for 12-week assessment). If this nominal day coincides with a CkD1 visit, the day's primary category is assigned based on the highest precedence activity.; Mid-cycle visits (Day 14, Day 21) are only counted for Cycles 1 and 2, as indicated by the specific columns in the SoA table. For cycles 3 onwards, only CkD1 visits are considered mandatory in-person contacts, as mid-cycle columns are absent for 'Cycles ≥3' and footnote 'a' on page 35 implies monthly monitoring at the beginning of each cycle after initial cycles.; Banked Biospecimen (footnote 'h') and CDK6 Genotyping (Section 7.6) blood draws, although listed under 'Screening' in the table for the former and described for C1D1 for both, are categorized as 'labs' and are assumed to occur on C1D1 (Day 0) as part of the comprehensive C1D1 visit, based on footnote 'h' and Section 7.6 details. The 'X' for Banked Biospecimen under Screening is interpreted as the initiation of the process, with the actual collection on C1D1.; Tumor Tissue for Biomarker (footnote 'i') is assumed to involve an in-person component for tissue submission/handling at screening, categorized as imaging_diagnostics. A fresh biopsy, if required, would also be imaging_diagnostics.; Pharmacokinetic (PK) samples are collected on Day 14 of Cycles 1 and 2 (footnote 'z'), categorized as 'labs'. The 'X(Pre-dose)' under Screening for PK in the SoA table is considered a discrepancy and not counted as a separate screening PK visit, as footnote 'z' specifies C1D14 and C2D14."
36162037,Arm A: nivolumab 240 mg IV Q2 weeks + ipilimumab 1 mg/kg IV Q6 weeks,intervention,1,3,7,13,20,25,0,3,7,13,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,maximum of 1 year,"Screening Visit (Day -X), then on-treatment visits on Day 0, Day 14, Day 28, Day 42, Day 56, Day 70, Day 84, Day 98, Day 112, Day 126, Day 140, Day 154, Day 168, Day 182, Day 196, Day 210, Day 224, Day 238, Day 252, Day 266, Day 280, Day 294, Day 308, Day 322, Day 336.","The 'Screening Visit (Before Day 1, prior to Randomization)' is counted as one distinct in-person day.; All procedures marked with 'X' in the 'Screening Visit' column of Table 2-1 occur on this single screening day.; The screening day is categorized as 'imaging_diagnostics' due to the presence of ECG and Tumor Surveillance Assessments (CT/MRI scans) which take precedence over labs and clinic visits.; All 'Day 1 Week X' columns in Tables 2-2 to 2-7 represent in-person visits for drug administration (active or placebo) and other assessments.; Drug administration (active or placebo) is categorized as 'core_treatment' and takes precedence over all other assessments occurring on the same day.; Optional assessments (e.g., Microbiome) are not counted as mandatory contact days.; Treatment duration is a maximum of 1 year (365 days). The last scheduled treatment visit (Day 1 Week 49 / Day 336) is included.; No scheduled follow-up visits fall within the Day 0 to Day 365 window after the last treatment day."
36162037,Arm B: nivolumab 480 mg IV every 4 weeks,intervention,1,3,7,13,20,25,0,3,7,13,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,maximum of 1 year,"Screening Visit (Day -X), then on-treatment visits on Day 0, Day 14, Day 28, Day 42, Day 56, Day 70, Day 84, Day 98, Day 112, Day 126, Day 140, Day 154, Day 168, Day 182, Day 196, Day 210, Day 224, Day 238, Day 252, Day 266, Day 280, Day 294, Day 308, Day 322, Day 336.","The 'Screening Visit (Before Day 1, prior to Randomization)' is counted as one distinct in-person day.; All procedures marked with 'X' in the 'Screening Visit' column of Table 2-1 occur on this single screening day.; The screening day is categorized as 'imaging_diagnostics' due to the presence of ECG and Tumor Surveillance Assessments (CT/MRI scans) which take precedence over labs and clinic visits.; All 'Day 1 Week X' columns in Tables 2-2 to 2-7 represent in-person visits for drug administration (active or placebo) and other assessments.; Drug administration (active or placebo) is categorized as 'core_treatment' and takes precedence over all other assessments occurring on the same day.; Optional assessments (e.g., Microbiome) are not counted as mandatory contact days.; Treatment duration is a maximum of 1 year (365 days). The last scheduled treatment visit (Day 1 Week 49 / Day 336) is included.; No scheduled follow-up visits fall within the Day 0 to Day 365 window after the last treatment day."
36265504,Open label Enzalutamide (Period 1),intervention,1,2,3,4,5,6,0,2,3,4,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,until progression or randomization to Period 2,"Screening (Day -1), Week 1 (Day 0), Week 5 (Day 29), Week 13 (Day 85), Week 25 (Day 169), Week 37 (Day 253), Week 49 (Day 337).","The 'Screening' visit is counted as a single in-person day, with the nominal day for calculation being Day -1.; The '25 then q84wk' column defines the ongoing schedule for subjects continuing Period 1 treatment, with visits at Day 169, Day 253, and Day 337. The 'Extension Period 1n' column is not counted as additional distinct visits, as protocol-specified efficacy and laboratory assessments cease during extension periods, and drug dispensing is already covered by the '25 then q84wk' column.; The 'FU After last drug' visit is assumed to occur after Day 365 if treatment continues until near Day 365, and thus is not included in the 12-month window count.; Biomarker samples are explicitly stated as part of a 'voluntary, exploratory, biomarker sub-study' (Page 6, Page 16 footnote k) and are therefore excluded from mandatory healthcare contact days. Their exclusion did not change total contact days as other mandatory activities were present on those days."
