filename,arm_name,intervention_type,screening_window,1_month,3_months,6_months,9_months,12_months,core_treatment_screening_window,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening_window,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening_window,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening_window,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,cycle_length_days,treatment_duration_rule,visit_pattern,assumptions
36764316,Sotorasib (AMG 510),intervention,1,6,14,27,39,54,0,3,6,10,14,19,1,0,0,0,0,0,0,3,8,17,25,35,0,0,0,0,0,0,21,until progression,"Screening (1 day); Treatment cycles (21 days each) with in-person visits on Day 1, Day 5, and Day 8. AMG 510 dosing on C1D1, C1D8, and Day 1 of all subsequent cycles. Docetaxel dosing on Day 1 of all cycles. CT/MRI every 6 weeks from C1D1.","Screening is counted as 1 day, categorized as imaging_diagnostics due to CT/MRI and ECG.; Cycle length is 21 days.; Treatment is assumed to continue until Day +365 for the purpose of calculating visits within the 12-month window.; Visits on 'Day 5' and 'Day 8' in the Schedule of Activities tables are interpreted as C1D5 (Day +4) and C1D8 (Day +7) for Cycle 1, and then for subsequent cycles, they are relative to the start of that cycle (e.g., C2D5 is Day +25, C2D8 is Day +28).; CT/MRI for tumor assessment is scheduled 'every 6 weeks from cycle 1 day 1' (Day 0), meaning on Day +42 (C3D1), Day +84 (C5D1), Day +126 (C7D1), Day +168 (C9D1), Day +210 (C11D1), Day +252 (C13D1), Day +294 (C15D1), Day +336 (C17D1). When CT/MRI falls on a dosing day (Day 1 of a cycle), the day is categorized as core_treatment due to higher precedence.; ECG is performed at screening, C1D1, C2D1, and SFU. For subsequent cycles (Cycles 2-4, 5+), the table indicates 'X' under 'Day 1', implying ECG is performed on Day 1 of every cycle. These days are categorized based on the highest priority procedure.; AMG 510 dosing is oral and administered in clinic on C1D1, C1D8, and C2D1. For subsequent cycles, it is administered in clinic on Day 1 of each cycle, but taken at home on other days (e.g., Day 8 of C2+).; PK samples for AMG 510 are collected on C1D1, C1D8, and C2D1. For Cycles 2-4 and 5+, PK is collected on Day 1 and Day 8 of every cycle. These days are categorized based on the highest priority procedure.; Biomarker samples (Plasma DNA, Serum protein, Paxgene RNA) are collected on C1D1, then every cycle for cycles 1-5, then every other cycle starting from cycle 5. For Day 8, they are collected on C1D8, then every other cycle starting from cycle 5 (e.g., C6D8, C8D8). These days are categorized based on the highest priority procedure.; Thyroid function tests are performed at screening, and pre-dose on Day 1 of every cycle (except C1). So, from C2D1 onwards. These days are categorized based on the highest priority procedure.; Cholesterol and Triglycerides are collected at screening, and pre-dose on Day 1 of every other cycle (e.g., C1D1, C3D1, C5D1). These days are categorized based on the highest priority procedure.; PRO/QOL assessments (FACT-G GP5, PRO-CTCAE, BPI, QLQ-C30, QLQ-LC13, PGIS, EQ-5D-5L) are collected at clinic visits. EQ-5D-5L is also collected at home via phone for non-clinic days (Day 5 of C1, C2, C3) and during LTFU, which are not counted as in-person contact days.; The Safety Follow-up (SFU) visit occurs 30 days (± 7 days) after the last dose. Assuming treatment continues until Day 365, the SFU visit would fall outside the 12-month window and is therefore not included in the counts for the fixed intervals."
36764316,Docetaxel,control,1,6,14,27,39,54,0,2,5,9,13,18,1,0,0,0,0,0,0,4,9,18,26,36,0,0,0,0,0,0,21,until progression,"Screening (1 day); Treatment cycles (21 days each) with in-person visits on Day 1, Day 5, and Day 8. Docetaxel dosing on Day 1 of all cycles. CT/MRI every 6 weeks from C1D1.","Screening is counted as 1 day, categorized as imaging_diagnostics due to CT/MRI and ECG.; Cycle length is 21 days.; Treatment is assumed to continue until Day +365 for the purpose of calculating visits within the 12-month window.; Visits on 'Day 5' and 'Day 8' in the Schedule of Activities tables are interpreted as C1D5 (Day +4) and C1D8 (Day +7) for Cycle 1, and then for subsequent cycles, they are relative to the start of that cycle (e.g., C2D5 is Day +25, C2D8 is Day +28).; CT/MRI for tumor assessment is scheduled 'every 6 weeks from cycle 1 day 1' (Day 0), meaning on Day +42 (C3D1), Day +84 (C5D1), Day +126 (C7D1), Day +168 (C9D1), Day +210 (C11D1), Day +252 (C13D1), Day +294 (C15D1), Day +336 (C17D1). When CT/MRI falls on a dosing day (Day 1 of a cycle), the day is categorized as core_treatment due to higher precedence.; ECG is performed at screening, C1D1, C2D1, and SFU. For subsequent cycles (Cycles 2-4, 5+), the table indicates 'X' under 'Day 1', implying ECG is performed on Day 1 of every cycle. These days are categorized based on the highest priority procedure.; Docetaxel is administered intravenously on Day 1 of each cycle.; Biomarker samples (Plasma DNA, Serum protein, Paxgene RNA) are collected on C1D1, then every cycle for cycles 1-5, then every other cycle starting from cycle 5. For Day 8, they are collected on C1D8, then every other cycle starting from cycle 5 (e.g., C6D8, C8D8). These days are categorized based on the highest priority procedure.; Thyroid function tests are performed at screening, and pre-dose on Day 1 of every cycle (except C1). So, from C2D1 onwards. These days are categorized based on the highest priority procedure.; Cholesterol and Triglycerides are collected at screening, and pre-dose on Day 1 of every other cycle (e.g., C1D1, C3D1, C5D1). These days are categorized based on the highest priority procedure.; PRO/QOL assessments (FACT-G GP5, PRO-CTCAE, BPI, QLQ-C30, QLQ-LC13, PGIS, EQ-5D-5L) are collected at clinic visits. EQ-5D-5L is also collected at home via phone for non-clinic days (Day 5 of C1, C2, C3) and during LTFU, which are not counted as in-person contact days.; The Safety Follow-up (SFU) visit occurs 30 days (± 7 days) after the last dose. Assuming treatment continues until Day 365, the SFU visit would fall outside the 12-month window and is therefore not included in the counts for the fixed intervals."
36795891,Rucaparib (600 mg BID),intervention,3,3,6,9,12,16,0,2,3,4,6,9,2,1,2,4,5,6,1,0,1,1,1,1,0,0,0,0,0,0,"Not a single fixed cycle length for all visits; treatment dispensation is every 28 days after Day 15, other assessments vary.",until radiographic disease progression,"Screening: 3 days (optional biopsy, main screening with imaging, follow-up labs/PRO). Treatment Phase: Day 1, Day 15, Day 29, Day 43, Day 57, Day 85, Day 113, Day 141, Day 169, Day 197, Day 225, Day 253, Day 281, Day 309, Day 337, Day 365.","Assumed 3 distinct screening days: 1 for optional biopsy for mutation testing, 1 for comprehensive screening including imaging, and 1 for follow-up labs/PRO. The optional biopsy is considered 'imaging_diagnostics'.; For Rucaparib, Abiraterone Acetate, and Enzalutamide, 'Study Drug Dispensation' is considered 'core_treatment' as these are targeted therapies and dispensing involves patient interaction/counseling/accountability as part of treatment delivery.; Treatment is assumed to continue until Day 365 for calculation purposes, as per 'until progression' rule, to maximize visits within the 12-month window.; Visit days are based on Table 5 (Amendment 4, page 70) for Rucaparib/AR-directed therapies. The 'Day 57 & every 28 days thereafter' column implies visits on Day 57, 85, 113, 141, 169, 197, 225, 253, 281, 309, 337, 365. The 'Study Day 15' and 'Study Day 43' columns represent additional visits in the earlier cycles.; Tumor assessments (TA) are explicitly scheduled on Day 1, 57, 113, 169, 253, 337 (footnote j/k on page 112/113, Amendment 4) and take precedence for categorization on those days.; PK samples are collected on Day 29, 57, 85, 113 (footnote t on page 113, Amendment 4)."
36795891,Physician's Choice: Abiraterone Acetate or Enzalutamide,control,3,3,6,9,12,16,0,2,3,4,6,9,2,1,2,4,5,6,1,0,1,1,1,1,0,0,0,0,0,0,"Not a single fixed cycle length for all visits; treatment dispensation is every 28 days after Day 15, other assessments vary.",until radiographic disease progression,"Screening: 3 days (optional biopsy, main screening with imaging, follow-up labs/PRO). Treatment Phase: Day 1, Day 15, Day 29, Day 43, Day 57, Day 85, Day 113, Day 141, Day 169, Day 197, Day 225, Day 253, Day 281, Day 309, Day 337, Day 365.","Assumed 3 distinct screening days: 1 for optional biopsy for mutation testing, 1 for comprehensive screening including imaging, and 1 for follow-up labs/PRO. The optional biopsy is considered 'imaging_diagnostics'.; For Rucaparib, Abiraterone Acetate, and Enzalutamide, 'Study Drug Dispensation' is considered 'core_treatment' as these are targeted therapies and dispensing involves patient interaction/counseling/accountability as part of treatment delivery.; Treatment is assumed to continue until Day 365 for calculation purposes, as per 'until progression' rule, to maximize visits within the 12-month window.; Visit days are based on Table 5 (Amendment 4, page 70) for Rucaparib/AR-directed therapies. The 'Day 57 & every 28 days thereafter' column implies visits on Day 57, 85, 113, 141, 169, 197, 225, 253, 281, 309, 337, 365. The 'Study Day 15' and 'Study Day 43' columns represent additional visits in the earlier cycles.; Tumor assessments (TA) are explicitly scheduled on Day 1, 57, 113, 169, 253, 337 (footnote j/k on page 112/113, Amendment 4) and take precedence for categorization on those days.; PK samples are collected on Day 29, 57, 85, 113 (footnote t on page 113, Amendment 4)."
36795891,Physician's Choice: Docetaxel,control,3,3,7,14,16,19,0,2,5,10,10,10,2,0,1,2,3,4,1,1,1,2,3,5,0,0,0,0,0,0,Docetaxel administration is 21-day cycles (max 10 cycles). Other assessments are 28-day or 56/84-day schedules.,up to a maximum of 10 cycles,"Screening: 3 days (optional biopsy, main screening with imaging, follow-up labs/PRO). Treatment Phase: Docetaxel administration on Day 1, 22, 43, 64, 85, 106, 127, 148, 169, 190. PRO/General assessments on Day 1, 29, 57, 85, 113, 141, 169, 197, 225, 253, 281, 309, 337, 365. Tumor assessments on Day 57, 113, 169, 253, 337.","Assumed 3 distinct screening days: 1 for optional biopsy for mutation testing, 1 for comprehensive screening including imaging, and 1 for follow-up labs/PRO. The optional biopsy is considered 'imaging_diagnostics'.; Docetaxel administration is 'core_treatment'.; Docetaxel treatment is for a maximum of 10 cycles (21-day cycles), so the last treatment day is Day 190. Assessments continue until Day 365.; Visit days are based on Table 6 (Amendment 4, page 73) for Docetaxel. The table columns 'Study Day 1 and every 21 days thereafter', 'Study Day 1 and every 28 days thereafter', and 'Study Day 57 and every 56 days thereafter' are interpreted as distinct visit schedules, with procedures marked 'X' in a column occurring on that schedule. If a day falls under multiple schedules, the highest priority category applies.; Tumor assessments (TA) are explicitly scheduled on Day 57, 113, 169, 253, 337 (footnote j/k on page 115/116, Amendment 4) and take precedence for categorization on those days, unless Docetaxel administration occurs on the same day (e.g., Day 169), in which case 'core_treatment' takes precedence."
36969338,BBI-608 plus nab-paclitaxel with gemcitabine (Arm 1),intervention,3,4,10,20,30,40,1,4,10,20,30,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,until progression (calculated up to Day 365),"Screening (Day -14, Day -2 (Arm 1 only), Day -1). Treatment cycles (28 days) with visits on Day 1, Day 8, and Day 15. Imaging every 56 days. QoL, pregnancy tests, and correlative blood draws on various schedules, often coinciding with treatment days.","Randomization (Day 0) is the anchor.; Initial baseline assessments (e.g., Physical Exam, CT/MRI, initial labs) are assumed to occur on one day in the screening window (e.g., Day -14).; Additional baseline testing (< 72 hours prior to randomization) is assumed to occur on a separate day in the screening window (e.g., Day -1).; For Arm 1, BBI-608 administration begins 2 days prior to C1D1 (Run-in Day 1 and Run-in Day 2). Assuming randomization is Day 0, Run-in Day 1 is Day -2 and Run-in Day 2 is Day -1.; For Arm 2, there is no BBI-608 run-in period.; Treatment cycles are 28 days.; Treatment continues 'until progression' for the purpose of calculating days up to Day 365.; All treatment days (Day 1, 8, 15 of each cycle) include IV infusions (nab-paclitaxel and gemcitabine) and for Arm 1, BBI-608 dispensing, which are categorized as 'core_treatment'. Any other assessments on these days are subsumed by 'core_treatment' due to precedence.; Radiology & Imaging (CT/MRI scan) scheduled every 8 weeks (Day 56, 112, etc.) fall on Cycle Day 1 visits, and are therefore subsumed by 'core_treatment'.; QoL assessments, pregnancy tests, and correlative blood draws that fall on treatment days are subsumed by 'core_treatment'."
36969338,nab-paclitaxel with gemcitabine (Arm 2),control,2,4,10,20,30,40,0,4,10,20,30,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,until progression (calculated up to Day 365),"Screening (Day -14, Day -1). Treatment cycles (28 days) with visits on Day 1, Day 8, and Day 15. Imaging every 56 days. QoL, pregnancy tests, and correlative blood draws on various schedules, often coinciding with treatment days.","Randomization (Day 0) is the anchor.; Initial baseline assessments (e.g., Physical Exam, CT/MRI, initial labs) are assumed to occur on one day in the screening window (e.g., Day -14).; Additional baseline testing (< 72 hours prior to randomization) is assumed to occur on a separate day in the screening window (e.g., Day -1).; For Arm 1, BBI-608 administration begins 2 days prior to C1D1 (Run-in Day 1 and Run-in Day 2). Assuming randomization is Day 0, Run-in Day 1 is Day -2 and Run-in Day 2 is Day -1.; For Arm 2, there is no BBI-608 run-in period.; Treatment cycles are 28 days.; Treatment continues 'until progression' for the purpose of calculating days up to Day 365.; All treatment days (Day 1, 8, 15 of each cycle) include IV infusions (nab-paclitaxel and gemcitabine) and for Arm 1, BBI-608 dispensing, which are categorized as 'core_treatment'. Any other assessments on these days are subsumed by 'core_treatment' due to precedence.; Radiology & Imaging (CT/MRI scan) scheduled every 8 weeks (Day 56, 112, etc.) fall on Cycle Day 1 visits, and are therefore subsumed by 'core_treatment'.; QoL assessments, pregnancy tests, and correlative blood draws that fall on treatment days are subsumed by 'core_treatment'."
36996380,Arm A: Enzalutamide alone,intervention,1,2,5,10,14,20,0,0,0,0,0,0,1,0,1,3,4,6,0,2,4,7,10,14,0,0,0,0,0,0,28,until progression,"One screening visit. Cycle 1 Day 1 (Day 0) visit. Subsequent cycle Day 1 visits every 28 days. Imaging visits for tumor assessment occur at Week 9, 17, 25, 33, 41, 49. Correlative and PK blood draws are integrated into these visits.","All 'Prior to Registration' procedures are assumed to occur on a single day within the screening window.; All 'Day 1 of each cycle' procedures are assumed to occur on a single day.; Treatment monitoring imaging visits (Week 9, 17, 25, 33, 41, 49) are assumed to be separate in-person visits from the Day 1 of cycle visits, as their nominal dates do not align with Day 1 of cycle dates.; Correlative blood samples and PK samples are collected on existing visit days (either screening or Day 1 of cycle visits) and do not add new contact days.; Treatment continues until progression, so visits are enumerated up to Day +365."
36996380,"Arm B: Enzalutamide, Abiraterone, and Prednisone",intervention,1,3,8,13,17,23,0,0,0,0,0,0,1,0,1,3,4,6,0,3,7,10,13,17,0,0,0,0,0,0,28,until progression,"One screening visit. Cycle 1 Day 1 (Day 0) visit. Subsequent cycle Day 1 visits every 28 days. Additional bi-weekly lab visits for the first 3 months (Day 14, 42, 70). Imaging visits for tumor assessment occur at Week 9, 17, 25, 33, 41, 49. Correlative and PK blood draws are integrated into these visits.","All 'Prior to Registration' procedures are assumed to occur on a single day within the screening window.; All 'Day 1 of each cycle' procedures are assumed to occur on a single day.; Treatment monitoring imaging visits (Week 9, 17, 25, 33, 41, 49) are assumed to be separate in-person visits from the Day 1 of cycle visits, as their nominal dates do not align with Day 1 of cycle dates.; Arm B specific labs (AST/ALT, Alk. Phos., Bili) every two weeks for the first 3 months (Day 14, 42, 70) are assumed to be additional in-person visits.; Correlative blood samples and PK samples are collected on existing visit days (either screening or Day 1 of cycle visits) and do not add new contact days.; Treatment continues until progression, so visits are enumerated up to Day +365."
37069359,BL-8040 + G-CSF,intervention,1,13,42,43,44,45,0,9,9,9,9,9,1,1,1,2,2,2,0,3,32,32,33,34,0,0,0,0,0,0,,Fixed mobilization/transplant period followed by scheduled post-transplant visits up to 12 months.,"Single screening visit, daily G-CSF for 8 days, BL-8040 administration on Day 4 and Day 6 (conditional), apheresis on Day 5, 6, 7, 8 (conditional), followed by a pre-transplant visit, transplant day, 29 days of daily post-transplant monitoring, and then scheduled visits at Day 30, 60, 100, 180, 270, 360 post-transplant.","Screening visit is counted as 1 day, assumed to occur on Day -10.; G-CSF is administered daily for 8 days (Day 1-8).; BL-8040 is administered on Day 4 (evening) and Day 6 (evening), assuming the collection goal was not met after the first apheresis.; Apheresis sessions occur on Day 5, 6, 7, 8, assuming the collection goal was not met after previous sessions, as these are protocol-mandated actions based on objective criteria.; Visit 9 (Conditioning Pre-transplantation) is assumed to occur on Study Day 21 (3 weeks after Day 0, within 5 weeks of last apheresis).; Visit 10 (Transplantation Day) is assumed to occur on Study Day 28 (1 week after Visit 9).; Daily post-transplant monitoring for 'Day 1 to 29 Post-transplant' is interpreted as 29 distinct daily contact days, occurring from Study Day 29 to Study Day 57.; Subsequent visits (Visit 11, 12, 13, 14, 15, 16) are counted as single contact days on their nominal post-transplant days (Day 30, 60, 100, 180, 270, 360 relative to transplant day, which is Study Day 28).; Procedures designated as 'Part 2 only' are included in the counts for this arm, as they represent in-person contact and Part 1 subjects follow the same schedule.; Category assignment for days with multiple procedures is based on the tie-breaker precedence: core_treatment > imaging_diagnostics > labs > clinic_visits."
37069359,Placebo + G-CSF,control,1,13,42,43,44,45,0,9,9,9,9,9,1,1,1,2,2,2,0,3,32,32,33,34,0,0,0,0,0,0,,Fixed mobilization/transplant period followed by scheduled post-transplant visits up to 12 months.,"Single screening visit, daily G-CSF for 8 days, Placebo administration on Day 4 and Day 6 (conditional), apheresis on Day 5, 6, 7, 8 (conditional), followed by a pre-transplant visit, transplant day, 29 days of daily post-transplant monitoring, and then scheduled visits at Day 30, 60, 100, 180, 270, 360 post-transplant.","Screening visit is counted as 1 day, assumed to occur on Day -10.; G-CSF is administered daily for 8 days (Day 1-8).; Placebo is administered on Day 4 (evening) and Day 6 (evening), assuming the collection goal was not met after the first apheresis.; Apheresis sessions occur on Day 5, 6, 7, 8, assuming the collection goal was not met after previous sessions, as these are protocol-mandated actions based on objective criteria.; Visit 9 (Conditioning Pre-transplantation) is assumed to occur on Study Day 21 (3 weeks after Day 0, within 5 weeks of last apheresis).; Visit 10 (Transplantation Day) is assumed to occur on Study Day 28 (1 week after Visit 9).; Daily post-transplant monitoring for 'Day 1 to 29 Post-transplant' is interpreted as 29 distinct daily contact days, occurring from Study Day 29 to Study Day 57.; Subsequent visits (Visit 11, 12, 13, 14, 15, 16) are counted as single contact days on their nominal post-transplant days (Day 30, 60, 100, 180, 270, 360 relative to transplant day, which is Study Day 28).; Procedures designated as 'Part 2 only' are included in the counts for this arm.; Category assignment for days with multiple procedures is based on the tie-breaker precedence: core_treatment > imaging_diagnostics > labs > clinic_visits."
37071094,mFOLFOX6 + Panitumumab,intervention,2,9,18,39,57,78,0,9,18,39,57,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,until progression (guided duration of 12 months),"Screening: 1 day for labs/clinic, 1 day for imaging. Treatment cycles (14-day cycle): Day 1 (infusion, clinical assessment, labs, plus imaging/tumor markers every 56 days), Day 2 (infusion), Day 3 (infusion).","One dedicated screening visit for all initial labs and clinic assessments (ICF, patient background, clinical findings, height/body weight, ECOG PS, hematology, serum chemistry, urinalysis, immunological tests, RAS status) is assumed to occur on a single day within the screening window, categorized as 'labs' due to precedence.; One separate screening visit for imaging (thoracoabdominal-pelvic CT/MRI) is assumed to occur on a different day within the screening window, categorized as 'imaging_diagnostics'.; Treatment is assumed to continue for at least 12 months (until Day +365) as per the 'until discontinuation criteria are met' rule, with 'lack of efficacy (exacerbation) when PD is evident' being a discontinuation criterion, implying 'until progression'.; All Day 1, Day 2, and Day 3 of each 14-day cycle involve in-person administration of core treatment (infusions), thus counted as 'core_treatment' days.; Clinical findings, ECOG PS, and routine laboratory tests performed on Day 1 of each cycle are subsumed under 'core_treatment' due to the co-occurrence of infusions.; Imaging (CT/MRI) and tumor markers performed on Day 1 of cycles 1, 5, 9, 13, 17, 21, 25 (every 56 days) are subsumed under 'core_treatment' due to the co-occurrence of infusions."
37071094,mFOLFOX6 + Bevacizumab,intervention,2,9,18,39,57,78,0,9,18,39,57,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,until progression (guided duration of 12 months),"Screening: 1 day for labs/clinic, 1 day for imaging. Treatment cycles (14-day cycle): Day 1 (infusion, clinical assessment, labs, plus imaging/tumor markers every 56 days), Day 2 (infusion), Day 3 (infusion).","One dedicated screening visit for all initial labs and clinic assessments (ICF, patient background, clinical findings, height/body weight, ECOG PS, hematology, serum chemistry, urinalysis, immunological tests, RAS status) is assumed to occur on a single day within the screening window, categorized as 'labs' due to precedence.; One separate screening visit for imaging (thoracoabdominal-pelvic CT/MRI) is assumed to occur on a different day within the screening window, categorized as 'imaging_diagnostics'.; Treatment is assumed to continue for at least 12 months (until Day +365) as per the 'until discontinuation criteria are met' rule, with 'lack of efficacy (exacerbation) when PD is evident' being a discontinuation criterion, implying 'until progression'.; All Day 1, Day 2, and Day 3 of each 14-day cycle involve in-person administration of core treatment (infusions), thus counted as 'core_treatment' days.; Clinical findings, ECOG PS, and routine laboratory tests performed on Day 1 of each cycle are subsumed under 'core_treatment' due to the co-occurrence of infusions.; Imaging (CT/MRI) and tumor markers performed on Day 1 of cycles 1, 5, 9, 13, 17, 21, 25 (every 56 days) are subsumed under 'core_treatment' due to the co-occurrence of infusions."
37075781,Pembrolizumab plus Gemcitabine and Cisplatin,experimental,2,4,9,18,26,36,0,4,9,18,26,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,"Pembrolizumab up to 35 administrations, Cisplatin up to 8 cycles, Gemcitabine until progression.","Screening (2 days), then Day 1 and Day 8 of each 21-day cycle.","Screening procedures are consolidated into 2 distinct in-person days: one for imaging/biopsy and physical assessments (imaging_diagnostics), and one for all routine labs (labs).; The 'X' in the Schedule of Activities table indicates an in-person procedure.; Visits explicitly noted as potentially remote (e.g., 'If a clinic visit is not feasible, follow-up information may be obtained via other means of contact') are excluded from contact days.; Optional visits or visits 'if clinically indicated' (e.g., brain MRI/CT, bone scan) are excluded from routine contact day counts, except for audiometry at screening.; Genetic analysis samples marked with 'X' are assumed to be in-person collections.; Cycle length is 21 days.; Pembrolizumab is administered on Day 1 of each cycle for up to 35 administrations. For the 12-month window, this covers 18 cycles (Day 0 to Day 364).; Cisplatin is administered on Day 1 and Day 8 of each cycle for a maximum of 8 cycles (up to C8D8, Day 154).; Gemcitabine is administered on Day 1 and Day 8 of each cycle until disease progression or unacceptable toxicity. For the 12-month calculation, it is assumed to continue for the full 12-month period (18 cycles).; All Day 1 and Day 8 visits during the intervention phase involve intravenous infusions (Pembrolizumab/Placebo, Gemcitabine, and/or Cisplatin). Therefore, all these days are categorized as 'core_treatment' due to tie-breaker precedence, even if other procedures (imaging, labs, clinic visits) also occur.; Tumor imaging (CT/MRI) occurs on Day 1 of cycles 3, 5, 7, 9, 11, 13, 15, 17, 18 within the 12-month window. These days are already categorized as 'core_treatment' due to infusions.; The '30 Days After Last Dose' (Safety FUb) visit and subsequent Efficacy/Survival FU visits are assumed to occur after the 12-month treatment period if treatment continues for the full duration, and thus are not included in the 12-month contact day counts."
37075781,Placebo plus Gemcitabine and Cisplatin,control,2,4,9,18,26,36,0,4,9,18,26,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,"Placebo up to 35 administrations, Cisplatin up to 8 cycles, Gemcitabine until progression.","Screening (2 days), then Day 1 and Day 8 of each 21-day cycle.","Screening procedures are consolidated into 2 distinct in-person days: one for imaging/biopsy and physical assessments (imaging_diagnostics), and one for all routine labs (labs).; The 'X' in the Schedule of Activities table indicates an in-person procedure.; Visits explicitly noted as potentially remote (e.g., 'If a clinic visit is not feasible, follow-up information may be obtained via other means of contact') are excluded from contact days.; Optional visits or visits 'if clinically indicated' (e.g., brain MRI/CT, bone scan) are excluded from routine contact day counts, except for audiometry at screening.; Genetic analysis samples marked with 'X' are assumed to be in-person collections.; Cycle length is 21 days.; Placebo is administered on Day 1 of each cycle for up to 35 administrations. For the 12-month window, this covers 18 cycles (Day 0 to Day 364).; Cisplatin is administered on Day 1 and Day 8 of each cycle for a maximum of 8 cycles (up to C8D8, Day 154).; Gemcitabine is administered on Day 1 and Day 8 of each cycle until disease progression or unacceptable toxicity. For the 12-month calculation, it is assumed to continue for the full 12-month period (18 cycles).; All Day 1 and Day 8 visits during the intervention phase involve intravenous infusions (Placebo, Gemcitabine, and/or Cisplatin). Therefore, all these days are categorized as 'core_treatment' due to tie-breaker precedence, even if other procedures (imaging, labs, clinic visits) also occur.; Tumor imaging (CT/MRI) occurs on Day 1 of cycles 3, 5, 7, 9, 11, 13, 15, 17, 18 within the 12-month window. These days are already categorized as 'core_treatment' due to infusions.; The '30 Days After Last Dose' (Safety FUb) visit and subsequent Efficacy/Survival FU visits are assumed to occur after the 12-month treatment period if treatment continues for the full duration, and thus are not included in the 12-month contact day counts."
37080222,Arm A (Tislelizumab + chemotherapy doublet),intervention,2,12,30,50,70,95,1,10,25,45,65,90,0,0,0,0,0,0,1,2,5,5,5,5,0,0,0,0,0,0,21,"until disease progression, intolerable toxicity, or withdrawal","Screening (2 days); Treatment Cycles (21-day cycle length): Days 1-5 for core treatment, Day 8 and 15 for labs/clinic in Cycles 1-3. Day 1-5 for core treatment in Cycles 4+. Additional assessments (imaging, labs) integrated into these days.","A fresh tumor biopsy is assumed to be performed during screening, contributing one 'core_treatment' day. All other screening procedures (imaging, ECG, PFT, clinic visits, labs) are consolidated into this day or a separate 'labs' day based on precedence.; The Platinum + 5-FU chemotherapy doublet is assumed for both arms, as it results in the highest number of in-person contact days (5 days per cycle for infusions: Day 1-5).; Day 8 and Day 15 visits for Cycles 1-3 are counted as in-person contact days due to 'X' in the Schedule of Assessments table for various procedures (e.g., labs, physical exam), despite a footnote mentioning telephone calls for AE/concomitant medication review.; Tumor assessments are scheduled every 6 weeks for the first 48 weeks, then every 9 weeks, as per the text description (Page 6, 11, 36, 64). These assessments fall on Day 1 of specific cycles and are subsumed under 'core_treatment' due to drug administration on those days.; Optical Coherence Tomography (OCT) and visual acuity tests are scheduled approximately every 15 weeks (Page 58, Note 10). These fall on Day 1 of specific cycles and are subsumed under 'core_treatment'.; Thyroid function tests are performed at Screening and every 3 cycles (C4, C7, C10, C13, C16) on Day 1. These are subsumed under 'core_treatment' on Day 1 of those cycles.; HBV/HCV tests are performed at Screening and every 4 cycles (C5, C9, C13, C17) on Day 1. These are subsumed under 'core_treatment' on Day 1 of those cycles.; Pharmacokinetics (PK) and Anti-Tislelizumab Antibodies (ADA) samples are collected on Day 1 of Cycles 1, 2, 5, 9, and 17. These are subsumed under 'core_treatment' on Day 1 of those cycles.; Patient-Reported Outcomes (PROs) are collected on Day 1 of Cycles 1-6, then every other cycle thereafter. These are subsumed under 'core_treatment' on Day 1 of those cycles.; Treatment is assumed to continue until Day +365 for the purpose of calculating visits within the 12-month window, based on the 'until progression' rule."
